Vessel Name,Port call Type,Port Type,Port At call,ATA/ATD,Origin Port Name,Leg Start Port,Intransit,MMSI,IMO
GAS ARIA,ARRIVAL,Port,SINGAPORE,2022-09-19 18:37 UTC,CIWANDAN,CIWANDAN,Not in Transit,525015961,9392858
GRAND MANAN ADVENTURE,DEPARTURE,Port,GRAND MANAN,2022-09-19 18:37 UTC,-,-,Not in Transit,316013040,9558103
PROF DR A.I. ALDOGAN,ARRIVAL,Port,HAYDARPASA,2022-09-19 18:37 UTC,POYRAZKOY,POYRAZKOY,Not in Transit,271045768,0
ABNAKI II,DEPARTURE,Marina,DEER ISLAND,2022-09-19 18:37 UTC,-,-,Not in Transit,316033138,0
TANJA DEYMANN 1,DEPARTURE,Port,HAMBURG,2022-09-19 18:37 UTC,-,-,Not in Transit,211514430,0
TRIANGLE,ARRIVAL,Port,MONDORF,2022-09-19 18:37 UTC,ANTWERP,ANTWERP,Not in Transit,244710133,2314429
RNLI LIFEBOAT E 09,ARRIVAL,Marina,BROOMHOUSE DOCK,2022-09-19 18:37 UTC,CHISWICK PIER TRUST,CHISWICK PIER TRUST,Not in Transit,235080607,0
CHANGYUANHONGXIN66,ARRIVAL,Anchorage,TAICANG ANCH,2022-09-19 18:37 UTC,TAICANG,TAICANG,Not in Transit,413834817,0
MADELINE,ARRIVAL,Marina,APOSTLE ISLANDS,2022-09-19 18:37 UTC,LA POINTE,LA POINTE,Not in Transit,367332010,0
BRUCE D,DEPARTURE,Port,WURTLAND,2022-09-19 18:37 UTC,-,-,Not in Transit,367685550,0
MIP 3,DEPARTURE,Anchorage,MERSIN ANCH,2022-09-19 18:37 UTC,-,-,Not in Transit,271044493,9803869
AVENGERS,ARRIVAL,Port,BERCHEM,2022-09-19 18:37 UTC,GHENT,GHENT,Not in Transit,205553890,0
LYDIA,DEPARTURE,Port,HARLINGEN,2022-09-19 18:37 UTC,-,-,Not in Transit,244670127,0
SOUTH BASS,ARRIVAL,Marina,FOX'S DOCK,2022-09-19 18:37 UTC,CATAWBA ISLAND,CATAWBA ISLAND,Not in Transit,366983370,0
WILLEM LOURENS,DEPARTURE,Port,SLUISKIL,2022-09-19 18:37 UTC,-,-,In Transit,244690317,0
HAIZHONGZHOU6,ARRIVAL,Port,SHANGHAI,2022-09-19 18:37 UTC,JINGJIANG,JINGJIANG,Not in Transit,412752660,0
GLOBE SHARAF,DEPARTURE,Anchorage,DAMMAM ANCH,2022-09-19 18:37 UTC,-,-,Not in Transit,403702810,0
KANOO 30,DEPARTURE,Port,RAS TANURA,2022-09-19 18:37 UTC,-,-,Not in Transit,403726740,0
GUANFU58,DEPARTURE,Anchorage,CAOFEIDIAN ANCH,2022-09-19 18:37 UTC,-,-,Not in Transit,413236490,0
JIN HUA 777,DEPARTURE,Port,CAOFEIDIAN,2022-09-19 18:37 UTC,-,-,Not in Transit,413227290,0
MG KRAKEN,DEPARTURE,Port,QUINTERO,2022-09-19 18:37 UTC,-,-,Not in Transit,725003334,0
TULA,ARRIVAL,Marina,SEA GATE,2022-09-19 18:37 UTC,BEAUFORT,BEAUFORT,Not in Transit,368243020,0
KMP.KOKONAO,ARRIVAL,Port,POMAKO,2022-09-19 18:37 UTC,POMAKO,POMAKO,Not in Transit,525100245,9821067
KAPITAN CHEREMNYKH,ARRIVAL,Port,NOVOROSSIYSK,2022-09-19 18:37 UTC,KOMYSH BURUNSKA,NOVOROSSIYSK ANCH,Not in Transit,273396060,0
IKA KAKAHI,DEPARTURE,Port,DEVONPORT,2022-09-19 18:37 UTC,-,-,Not in Transit,512008121,0
TENGXIANHAISHUN1688,ARRIVAL,Port,SHUNDE,2022-09-19 18:37 UTC,GUANGZHOU,GUANGZHOU,Not in Transit,413863345,0
KRITI GALAXY,ARRIVAL,Anchorage,SHUAIBAH ANCH,2022-09-19 18:37 UTC,AL JUBAIL,JEDDAH ANCH,Not in Transit,241736000,9337901
KVB ROXY,ARRIVAL,Port,AMSTERDAM,2022-09-19 18:37 UTC,WIJK BIJ DUURSTEDE,WIJK BIJ DUURSTEDE,Not in Transit,244670515,9372042
FORTUNA,ARRIVAL,Port,YBBS PERSENBEUG,2022-09-19 18:37 UTC,ENGELHARTSZELL,ENGELHARTSZELL,Not in Transit,269057651,0
ABRIL 43,ARRIVAL,Marina,PORT D'ANDRAITX,2022-09-19 18:37 UTC,BARCELONA,BARCELONA,Not in Transit,225990316,0
ROOKE,DEPARTURE,Anchorage,GIBRALTAR EAST ANCH,2022-09-19 18:37 UTC,-,-,Not in Transit,236112560,0
AQUANAUTIC,ARRIVAL,Port,IJSSELOOG,2022-09-19 18:37 UTC,LELYSTAD,LELYSTAD,Not in Transit,244670074,9484156
NORANGSFJORD,ARRIVAL,Marina,HOLLINGSHOLM,2022-09-19 18:37 UTC,AUKRA,AUKRA,Not in Transit,259677000,9521722
YANKEE,DEPARTURE,Port,NEW YORK,2022-09-19 18:37 UTC,-,-,Not in Transit,367448070,0
GLOBAL ELEGANCE,DEPARTURE,Port,KARACHI,2022-09-19 18:37 UTC,-,-,Not in Transit,518998409,9232955
BOQUERON,DEPARTURE,Canal,PANAMA CANAL,2022-09-19 18:37 UTC,-,-,Not in Transit,374744000,0
NEPTUNUS,ARRIVAL,Port,BOKENAS,2022-09-19 18:37 UTC,BOKENAS,BOKENAS,Not in Transit,265761380,0
LIXIN3668,DEPARTURE,Port,GAOMING,2022-09-19 18:37 UTC,-,-,In Transit,413866334,0
LOCH SHIRA,ARRIVAL,Port,LARGS,2022-09-19 18:37 UTC,CUMBRAE SLIP,CUMBRAE SLIP,Not in Transit,235053239,9376919
MSC INGY,ARRIVAL,Port,BUSAN NEW PORT,2022-09-19 18:37 UTC,CHIWAN,CHIWAN,Not in Transit,636017434,9755945
CHANG JING 12,ARRIVAL,Port,NANTONG,2022-09-19 18:37 UTC,NANTONG,NANTONG,Not in Transit,413368950,9834038
LADY CHRIS 5,ARRIVAL,Port,PAPEETE,2022-09-19 18:37 UTC,PAPEETE,PAPEETE,Not in Transit,546012900,0
SUSAN MARIE II,ARRIVAL,Port,NEW BEDFORD,2022-09-19 18:37 UTC,NEW BEDFORD,NEW BEDFORD,Not in Transit,366398180,8120155
ZILVERMEEUW 5,ARRIVAL,Port,DRIMMELEN,2022-09-19 18:37 UTC,MOERDIJK,MOERDIJK,Not in Transit,244660517,0
LA SIRENA,DEPARTURE,Marina,DES MOINES,2022-09-19 18:37 UTC,-,-,Not in Transit,503628600,0
VOLGO DON 5065,ARRIVAL,Port,VOLGOGRAD,2022-09-19 18:37 UTC,BALAKOVO,BALAKOVO,Not in Transit,273436820,8872734
MSTX 11,ARRIVAL,Port,ROTTERDAM CENTRUM,2022-09-19 18:37 UTC,ROTTERDAM WAALHAVEN,ROTTERDAM WAALHAVEN,Not in Transit,244020738,0
VEHINTISIETE,DEPARTURE,Offshore Terminal,SENDJE BERGE,2022-09-19 18:37 UTC,-,-,Not in Transit,341473000,9664079
TELFORD 30,DEPARTURE,Offshore Terminal,GIRASSOL,2022-09-19 18:37 UTC,-,-,Not in Transit,236438000,9420655
RAUNEFJORD,ARRIVAL,Port,MORTAVIKA,2022-09-19 18:37 UTC,ARSVAGEN,ARSVAGEN,Not in Transit,258223000,9344772
ASTERIY,DEPARTURE,Port,VYSOTSK,2022-09-19 18:37 UTC,-,-,Not in Transit,273397140,8409290
MATTHEW K,DEPARTURE,Port,GALVESTON,2022-09-19 18:37 UTC,-,-,Not in Transit,366921830,8962474
CONDOR,ARRIVAL,Port,BALTIMORE,2022-09-19 18:37 UTC,BALTIMORE,BALTIMORE,Not in Transit,367754720,0
ASTORIA,ARRIVAL,Port,WARRENTON,2022-09-19 18:37 UTC,WARRENTON,WARRENTON,Not in Transit,367605150,0
HIGH YIELD,DEPARTURE,Port,BRUNSBUETTEL,2022-09-19 18:37 UTC,-,-,Not in Transit,211286060,0
NIKOLAI LEONOV,DEPARTURE,Canal,ISTANBUL,2022-09-19 18:37 UTC,-,-,In Transit,273298020,9922134
SOUTHWARK,DEPARTURE,Port,GRAVESEND,2022-09-19 18:37 UTC,-,-,Not in Transit,235082675,0
NINA 1,DEPARTURE,Port,KLAIPEDA,2022-09-19 18:37 UTC,-,-,Not in Transit,377764000,8402668
TORM DISCOVERER,DEPARTURE,Anchorage,CALLAO ANCH,2022-09-19 18:37 UTC,-,-,Not in Transit,219028424,9326938
AL BAHAR 9,DEPARTURE,Anchorage,KHOR FAKKAN ANCH,2022-09-19 18:37 UTC,-,-,Not in Transit,470302000,8121862
FUYUE006,ARRIVAL,Port,SHENZHEN,2022-09-19 18:37 UTC,HUMEN,HUMEN,Not in Transit,413901878,0
MARINE VOYAGER,DEPARTURE,Port,GREY RIVER,2022-09-19 18:37 UTC,-,-,Not in Transit,316001298,0
XIMA68,ARRIVAL,Anchorage,NINGDE ANCH,2022-09-19 18:37 UTC,HUANGPU,HUANGPU,Not in Transit,413207850,0
SEAWAYS 16,DEPARTURE,Offshore Terminal,GREATER PLUTONIO,2022-09-19 18:37 UTC,-,-,Not in Transit,565669000,9442287
LOTUS G,ARRIVAL,Port,EL DEKHEILA,2022-09-19 18:37 UTC,CASTELLON,ALEXANDRIA ANCH,Not in Transit,215847000,9387360
MINLONGYU08068,DEPARTURE,Anchorage,XIAMEN ANCH,2022-09-19 18:37 UTC,-,-,Not in Transit,412444792,0
08961,ARRIVAL,Port,ZHANGZHOU,2022-09-19 18:37 UTC,QUANZHOU,QUANZHOU,Not in Transit,412596333,0
MINLONGYU62395,ARRIVAL,Port,ZHANGZHOU,2022-09-19 18:37 UTC,ZHANGZHOU,ZHANGZHOU,Not in Transit,412444769,0
LF CHISCO,ARRIVAL,Port,PAITA,2022-09-19 18:37 UTC,PAITA,PAITA,Not in Transit,760000999,0
VISHVA JYOTI,DEPARTURE,Anchorage,KOLKATA ANCH,2022-09-19 18:37 UTC,-,-,Not in Transit,419000302,9603881
HUIAO6688,DEPARTURE,Anchorage,YANTIAN ANCH,2022-09-19 18:37 UTC,-,-,Not in Transit,412529668,0
SINE A,DEPARTURE,Anchorage,BARCELONA ANCH,2022-09-19 18:36 UTC,-,-,Not in Transit,256318000,9343089
INDIGO,ARRIVAL,Marina,SOUTH HARBOUR,2022-09-19 18:36 UTC,MOREHEAD CITY,MOREHEAD CITY,Not in Transit,338320374,0
LESTUAIRE,ARRIVAL,Marina,LE-VERDON-SUR-MER,2022-09-19 18:36 UTC,ROYAN,ROYAN,Not in Transit,227799320,9475375
TIME OUT,ARRIVAL,Marina,WENDTORF,2022-09-19 18:36 UTC,WENDTORF,WENDTORF,Not in Transit,211695580,0
STORNOWAY,DEPARTURE,Port,BRILTIL,2022-09-19 18:36 UTC,-,-,In Transit,244830301,0
HILDAMAR,ARRIVAL,Port,OCHTEN,2022-09-19 18:36 UTC,KERKDRIEL,KERKDRIEL,Not in Transit,244690150,0
CAPELLA,ARRIVAL,Port,TERHERNE,2022-09-19 18:36 UTC,LEMMER,LEMMER,Not in Transit,244020112,0
VIKING HEMMING,ARRIVAL,Port,PORTO,2022-09-19 18:36 UTC,PORTO,PORTO,Not in Transit,263752240,0
ZE HAI 4,DEPARTURE,Port,NANTONG,2022-09-19 18:36 UTC,-,-,In Transit,413827347,0
GREEN CADIZ,DEPARTURE,Anchorage,ALGECIRAS ANCH,2022-09-19 18:36 UTC,-,-,Not in Transit,224805000,9810197
KEDYS,ARRIVAL,Port,SERAING,2022-09-19 18:36 UTC,GENK,GENK,Not in Transit,205214490,0
MSC ASLI,DEPARTURE,Port,RAVENNA,2022-09-19 18:36 UTC,-,-,Not in Transit,636018322,9162631
HEILTSUK WARRIOR,DEPARTURE,Port,BELLA BELLA SOUTH,2022-09-19 18:36 UTC,-,-,Not in Transit,316048843,0
WIK,ARRIVAL,Port,KIEL,2022-09-19 18:36 UTC,MOENKEBERG,MOENKEBERG,Not in Transit,211865680,0
EROS,ARRIVAL,Port,HEMIKSEM,2022-09-19 18:36 UTC,ANTWERP,ANTWERP,Not in Transit,244024802,0
WATERMAN,DEPARTURE,Marina,PORT ORCHARD,2022-09-19 18:36 UTC,-,-,Not in Transit,368072240,0
OCEAN HARVEST 1,ARRIVAL,Anchorage,SINGAPORE ANCH,2022-09-19 18:36 UTC,LIANYUNGANG,LIANYUNGANG,Not in Transit,477528300,9330666
SVITZER SKY,DEPARTURE,Port,FELIXSTOWE,2022-09-19 18:36 UTC,-,-,Not in Transit,235069704,9460708
MARI ELENA,DEPARTURE,Port,VICTORIA,2022-09-19 18:36 UTC,-,-,Not in Transit,316032455,0
MIN FENG YU 00887,ARRIVAL,Port,QUANZHOU,2022-09-19 18:36 UTC,QUANZHOU,QUANZHOU,Not in Transit,412451319,0
GNV CRISTAL,ARRIVAL,Port,ALMERIA,2022-09-19 18:36 UTC,NADOR,NADOR,Not in Transit,247163900,8712518
HM196 FRU FJORD,DEPARTURE,Port,HIRTSHALS,2022-09-19 18:36 UTC,-,-,Not in Transit,219001682,0
GIANO,ARRIVAL,Port,REGGIO,2022-09-19 18:36 UTC,TREMESTIERI,TREMESTIERI,Not in Transit,247054200,8318568
AGUNG SAMUDERA XVIII,DEPARTURE,Port,KETAPANG,2022-09-19 18:36 UTC,-,-,Not in Transit,525003322,9772424
TOKITAE,DEPARTURE,Port,MUKILTEO,2022-09-19 18:36 UTC,-,-,Not in Transit,367608860,9720160
MAURO II,ARRIVAL,Port,CHIOGGIA,2022-09-19 18:36 UTC,CHIOGGIA,CHIOGGIA,Not in Transit,247050430,0
CREWS INN,DEPARTURE,Marina,THE HISTORIC LUND HO,2022-09-19 18:36 UTC,-,-,Not in Transit,368178270,0
RUFUS E WALKER,DEPARTURE,Marina,SPORTSMAN,2022-09-19 18:36 UTC,-,-,Not in Transit,368215720,0
OUINNE 2,DEPARTURE,Offshore Terminal,KAREMBE,2022-09-19 18:36 UTC,-,-,In Transit,540010830,0
FORMENTERA JET,ARRIVAL,Port,FORMENTERA,2022-09-19 18:36 UTC,FORMENTERA,FORMENTERA,Not in Transit,224200000,8615253
CON ZELO,ARRIVAL,Port,NIJMEGEN,2022-09-19 18:36 UTC,WERKENDAM,WERKENDAM,Not in Transit,244660168,0
ISLAND RUBY,ARRIVAL,Marina,CHEMAINUS FUEL DOCK,2022-09-19 18:36 UTC,GANGES,GANGES,Not in Transit,316039173,0
MING JUE888,DEPARTURE,Port,CHANGZHOU,2022-09-19 18:36 UTC,-,-,In Transit,413264650,0
MARSJA,DEPARTURE,Port,LUDWIGSHAFEN,2022-09-19 18:36 UTC,-,-,In Transit,244690367,9586265
PIETERNELLA,ARRIVAL,Port,NIEUWEGEIN,2022-09-19 18:36 UTC,AMSTERDAM,AMSTERDAM,Not in Transit,244770588,0
RPA10,DEPARTURE,Port,ROTTERDAM WAALHAVEN,2022-09-19 18:36 UTC,-,-,Not in Transit,244050426,9239563
HARBOR HOUND,DEPARTURE,Marina,31ST STREET HARBOR,2022-09-19 18:36 UTC,-,-,Not in Transit,368024040,0
SAN FRANCISCO,DEPARTURE,Anchorage,ALGECIRAS ANCH,2022-09-19 18:36 UTC,-,-,Not in Transit,224226000,8428973
RESCUE LOVISA,ARRIVAL,Marina,HOERVIK,2022-09-19 18:36 UTC,HOERVIK,HOERVIK,Not in Transit,265546970,0
SARAH REED,ARRIVAL,Port,TREASURE ISLAND,2022-09-19 18:36 UTC,OAKLAND,OAKLAND,Not in Transit,367003250,0
ISLE OF MULL,DEPARTURE,Marina,CRAIGNURE PIER,2022-09-19 18:36 UTC,-,-,Not in Transit,232343000,8608339
SUNJIN NO12,ARRIVAL,Port,BUSAN NEW PORT,2022-09-19 18:36 UTC,BUSAN NEW PORT,BUSAN NEW PORT,Not in Transit,440111820,0
SUPETAR,DEPARTURE,Port,POROZINA,2022-09-19 18:36 UTC,-,-,Not in Transit,238151740,9328182
RANCO,ARRIVAL,Port,SAN VICENTE,2022-09-19 18:36 UTC,LIRQUEN,LIRQUEN,Not in Transit,725000906,9384382
BONAIRE,ARRIVAL,Anchorage,ALGECIRAS ANCH,2022-09-19 18:36 UTC,ALGECIRAS,ALGECIRAS,Not in Transit,225986632,0
STORHOLMEN,ARRIVAL,Port,ALESUND,2022-09-19 18:36 UTC,ROALD,ROALD,Not in Transit,257505700,0
EASTERN POINTS,ARRIVAL,Marina,LUNENBURG,2022-09-19 18:36 UTC,ATLANTICA HOTEL AND,ATLANTICA HOTEL AND,Not in Transit,316001627,0
WARBABY FOX,ARRIVAL,Port,KINGS WHARF,2022-09-19 18:36 UTC,HAMILTON,HAMILTON,Not in Transit,310996137,9376127
TUSTNA,DEPARTURE,Marina,TOMMERVAG,2022-09-19 18:36 UTC,-,-,Not in Transit,257087420,9855393
BIMA10,DEPARTURE,Port,KARACHI,2022-09-19 18:36 UTC,-,-,In Transit,987654321,0
EFES,ARRIVAL,Anchorage,CANAKKALE ANCH,2022-09-19 18:36 UTC,SEVILLA,SEVILLA,Not in Transit,370417000,9197686
AQUASHIELD 1,DEPARTURE,Offshore Terminal,SENDJE BERGE,2022-09-19 18:36 UTC,-,-,Not in Transit,657133000,9802839
EL TRAUCO,ARRIVAL,Port,PARGUA,2022-09-19 18:36 UTC,CHACAO,CHACAO,Not in Transit,725001918,9842815
MARLIJN,ARRIVAL,Port,UTRECHT,2022-09-19 18:36 UTC,AMSTERDAM,AMSTERDAM,Not in Transit,244002225,0
AMIGO,DEPARTURE,Port,HEMIKSEM,2022-09-19 18:36 UTC,-,-,In Transit,244750070,0
NJORD,ARRIVAL,Port,BERGEN,2022-09-19 18:36 UTC,VIK,VIK,Not in Transit,257781000,9631539
KARINA,ARRIVAL,Port,LA SPEZIA,2022-09-19 18:36 UTC,FIUMICINO,FIUMICINO,Not in Transit,511100467,0
CARMEN LEE,DEPARTURE,Port,LAKESIDE MARBLEHEAD,2022-09-19 18:36 UTC,-,-,Not in Transit,368242030,0
FLORIDA VOYAGER,ARRIVAL,Port,PASCAGOULA,2022-09-19 18:36 UTC,EL SEGUNDO,PANAMA CANAL,Not in Transit,367455580,9118630
HAISHUN2628,ARRIVAL,Port,FOSHAN,2022-09-19 18:36 UTC,GUANGZHOU,GUANGZHOU,Not in Transit,413991207,0
EEMSHORN,ARRIVAL,Port,NEELTJE JANS,2022-09-19 18:36 UTC,YERSEKE,YERSEKE,Not in Transit,246192000,8302753
CAROLYN DOROTHY,ARRIVAL,Port,VANCOUVER,2022-09-19 18:36 UTC,PORTLAND OR,PORTLAND OR,Not in Transit,367384780,9552288
PILOT KIEBITZ,ARRIVAL,Canal,NORD-OSTSEE-KANAL,2022-09-19 18:36 UTC,BRUNSBUETTEL,BRUNSBUETTEL,Not in Transit,211511200,0
HANG JUN 6009,ARRIVAL,Port,HUANGHUA,2022-09-19 18:36 UTC,ZHOUSHAN,HUANGHUA ANCH,Not in Transit,413381580,9859416
MCALLISTER RESPONDER,ARRIVAL,Port,PORT RICHMOND,2022-09-19 18:36 UTC,FAIRLESS HILLS,FAIRLESS HILLS,Not in Transit,367091050,6801743
LUYU60971 10 64,ARRIVAL,Port,JIMIYA,2022-09-19 18:36 UTC,-,-,Not in Transit,201197110,0
MOLDEFJORD,ARRIVAL,Port,KANESTRAUM,2022-09-19 18:36 UTC,HALSA,HALSA,Not in Transit,258327500,9477115
MISTRAL,ARRIVAL,Port,RADICATEL,2022-09-19 18:36 UTC,ROUEN,ROUEN,Not in Transit,226016370,0
MINFENGYU00839,DEPARTURE,Anchorage,QUANZHOU ANCH,2022-09-19 18:36 UTC,-,-,Not in Transit,412450903,0
DELTA TERESA,DEPARTURE,Port,LONG BEACH,2022-09-19 18:36 UTC,-,-,Not in Transit,368084540,0
BATTENOORD,ARRIVAL,Port,MAARSSEN,2022-09-19 18:36 UTC,WIJK BIJ DUURSTEDE,WIJK BIJ DUURSTEDE,Not in Transit,244700075,0
DEIRDRE,DEPARTURE,Port,HOWTH,2022-09-19 18:36 UTC,-,-,Not in Transit,250000214,9327724
HONG TAI 629,ARRIVAL,Port,BAYUQUAN,2022-09-19 18:36 UTC,JIANGYIN,JIANGYIN,Not in Transit,413294840,0
FROYA,ARRIVAL,Port,BERGEN,2022-09-19 18:36 UTC,FLORO,FLORO,Not in Transit,257605000,9616826
OASIS V,DEPARTURE,Port,NEWPORT BEACH,2022-09-19 18:36 UTC,-,-,Not in Transit,338353394,0
106 CHUNG RYONG,ARRIVAL,Port,GUNSAN,2022-09-19 18:36 UTC,GUNSAN,GUNSAN,Not in Transit,440500950,0
MADONNA DI FATIMA,ARRIVAL,Port,CORIGLIANO CALABRO,2022-09-19 18:36 UTC,CORIGLIANO CALABRO,CORIGLIANO CALABRO,Not in Transit,247110160,7321403
MINO UNO,DEPARTURE,Port,CANGAS,2022-09-19 18:36 UTC,-,-,Not in Transit,224117120,0
XIANGTONG5988,ARRIVAL,Port,SHANGHAI,2022-09-19 18:36 UTC,SHANGHAI,SHANGHAI,Not in Transit,413839082,0
SCHUB EXPRESS 10,DEPARTURE,Port,GEESTHACHT,2022-09-19 18:36 UTC,-,-,Not in Transit,211268070,0
SCHIE,DEPARTURE,Port,SLIKKERVEER,2022-09-19 18:36 UTC,-,-,Not in Transit,244070620,0
IROKO,ARRIVAL,Port,CORDEMAIS,2022-09-19 18:36 UTC,NANTES,NANTES,Not in Transit,227002440,0
UNDINE 4,DEPARTURE,Port,ROTTERDAM,2022-09-19 18:36 UTC,-,-,Not in Transit,244650089,0
SVITZER PORT SAID 1,ARRIVAL,Canal,SUEZ CANAL,2022-09-19 18:36 UTC,PORT SAID,PORT SAID,Not in Transit,622166808,9858125
LEIRNA,ARRIVAL,Port,LERWICK,2022-09-19 18:36 UTC,LERWICK,LERWICK,Not in Transit,232003597,9050199
MERCY TIDE,ARRIVAL,Port,MALONGO,2022-09-19 18:36 UTC,MALONGO,MALONGO,Not in Transit,538007946,0
DENNIS ROSS,ARRIVAL,Port,BRUSLY,2022-09-19 18:36 UTC,ST JAMES,ST JAMES,Not in Transit,366936680,0
SOLTANKA,DEPARTURE,Port,TROGIR,2022-09-19 18:36 UTC,-,-,Not in Transit,238116140,7120251
TIBEE 1 LB142,ARRIVAL,Anchorage,PORT LOUIS ANCH,2022-09-19 18:36 UTC,PORT LOUIS,PORT LOUIS,Not in Transit,645542000,0
DHARMA FERRY,ARRIVAL,Port,KARIANGAU,2022-09-19 18:36 UTC,KARIANGAU,KARIANGAU,Not in Transit,525015950,8300286
FOLGEFONN,DEPARTURE,Port,HARSTAD,2022-09-19 18:36 UTC,-,-,Not in Transit,259530000,9172090
VIA VAI,ARRIVAL,Port,BONN,2022-09-19 18:36 UTC,S-GRAVENDEEL,S-GRAVENDEEL,Not in Transit,244670899,0
KAPITAN CHEREMNYKH,DEPARTURE,Anchorage,NOVOROSSIYSK ANCH,2022-09-19 18:36 UTC,-,-,Not in Transit,273396060,0
CMA CGM GOYA,DEPARTURE,Port,BILBAO,2022-09-19 18:36 UTC,-,-,Not in Transit,255806113,9365972
UK368 PETRONELLA,DEPARTURE,Port,DEN HELDER,2022-09-19 18:36 UTC,-,-,Not in Transit,244157000,0
ANNETTE ESSBERGER,DEPARTURE,Port,GDYNIA,2022-09-19 18:36 UTC,-,-,Not in Transit,255806303,9327059
TRIBAL,DEPARTURE,Port,VIGO,2022-09-19 18:36 UTC,-,-,Not in Transit,224859820,0
CADILLAC,DEPARTURE,Port,MACKINAC ISLAND,2022-09-19 18:36 UTC,-,-,Not in Transit,367031580,0
RIEPEL,DEPARTURE,Port,NIGTEVECHT,2022-09-19 18:36 UTC,-,-,Not in Transit,244050762,0
MDM BATOLA,ARRIVAL,Anchorage,TABONEO ANCH,2022-09-19 18:36 UTC,KELANIS,KELANIS,Not in Transit,525025081,9573024
ORION III,DEPARTURE,Port,PERAMA,2022-09-19 18:36 UTC,-,-,Not in Transit,240080500,9848807
SPELLBOUND,ARRIVAL,Marina,ROCHE HARBOR,2022-09-19 18:36 UTC,ISLANDS MARINE,ISLANDS MARINE,Not in Transit,367474610,0
KATIE LYNN,DEPARTURE,Port,WILMINGTON,2022-09-19 18:36 UTC,-,-,Not in Transit,367732690,0
AFRICAN ROOK,ARRIVAL,Anchorage,NEW PLYMOUTH ANCH,2022-09-19 18:36 UTC,BRISBANE,NEW PLYMOUTH ANCH,Not in Transit,311000317,9700299
LEONARDO,ARRIVAL,Port,KRAGERO,2022-09-19 18:36 UTC,KRAGERO,KRAGERO,Not in Transit,230644000,8521464
KURPFALZ,DEPARTURE,Port,MANNHEIM,2022-09-19 18:36 UTC,-,-,Not in Transit,211529520,0
WILLIAM FRANKLAND,DEPARTURE,Marina,FUNDY MARINE SERVICE,2022-09-19 18:36 UTC,-,-,Not in Transit,316020643,9641168
VB MALABATA,ARRIVAL,Port,TANGER MED,2022-09-19 18:36 UTC,TANGER MED,TANGER MED,Not in Transit,242905000,9344629
MULTRATUG 1,ARRIVAL,Port,SAS VAN GENT,2022-09-19 18:36 UTC,TERNEUZEN,TERNEUZEN,Not in Transit,244870324,9035008
ELLA,ARRIVAL,Port,VEGHEL,2022-09-19 18:36 UTC,S-HERTOGENBOSCH,S-HERTOGENBOSCH,Not in Transit,244740008,0
DONAU,DEPARTURE,Port,PAPENDRECHT,2022-09-19 18:36 UTC,-,-,In Transit,205227090,0
OKIANA,ARRIVAL,Port,VANCOUVER,2022-09-19 18:36 UTC,PENGLAI,PENGLAI,Not in Transit,235102348,9253868
VIET THUAN 189,DEPARTURE,Port,HAI PHONG,2022-09-19 18:36 UTC,-,-,Not in Transit,574001390,9470583
MARPOL 19,DEPARTURE,Port,ROTTERDAM WAALHAVEN,2022-09-19 18:36 UTC,-,-,Not in Transit,244660653,0
PRESIDENT ELEVEN,DEPARTURE,Anchorage,SINGAPORE ANCH,2022-09-19 18:36 UTC,-,-,Not in Transit,563072950,0
XIE CHUAN 1,DEPARTURE,Anchorage,SHIDAO ANCH,2022-09-19 18:36 UTC,-,-,Not in Transit,413704590,0
EILTANK 16,ARRIVAL,Port,RHEINAU,2022-09-19 18:36 UTC,MANNHEIM,MANNHEIM,Not in Transit,211500450,0
BFAD ATLANTIC,ARRIVAL,Port,KHALIFA,2022-09-19 18:36 UTC,JEBEL ALI,KHALIFA ANCH,Not in Transit,538007641,9423035
TMM TEPALCATES,ARRIVAL,Port,MANZANILLO,2022-09-19 18:36 UTC,MANZANILLO ANCH,MANZANILLO ANCH,Not in Transit,345140005,9410698
HOLLANDIA SEAWAYS,DEPARTURE,Port,VLAARDINGEN,2022-09-19 18:36 UTC,-,-,Not in Transit,219234000,9832585
SVITZER FIGO,ARRIVAL,Port,SOYO,2022-09-19 18:36 UTC,SOYO,SOYO,Not in Transit,375519000,9621845
HELEN ANNA,ARRIVAL,Port,ST PETERSBURG,2022-09-19 18:36 UTC,FREDERIKSVAERK,FREDERIKSVAERK,Not in Transit,305639000,9582867
GO VAKKER ASTA,DEPARTURE,Marina,GRESSVIK,2022-09-19 18:36 UTC,-,-,Not in Transit,257912700,0
XIN FU YUAN 11,ARRIVAL,Port,SHANGHAI,2022-09-19 18:36 UTC,NANTONG,NANTONG,Not in Transit,413215630,0
